album_id,album_name,release_date,tracks_count,uri,album_type,artists
04u0fa9U9cdkNdNCoYyqoj,ELLERİM BOŞ,2023-08-04,1,spotify:album:04u0fa9U9cdkNdNCoYyqoj,single,['7CLojerj7StFcAX03tA8Pc']
1H5rc0kUITrP2PfdQyypUX,Wicked Styley,2023-08-11,1,spotify:album:1H5rc0kUITrP2PfdQyypUX,single,['7o1TBmx7Ube5h2Czlam84O']
6z30pC8bxK3JIWRhLLbXwr,jersey luv,2023-02-01,1,spotify:album:6z30pC8bxK3JIWRhLLbXwr,single,"['6Y6qIKwe32BxNflpxbKsJc', '2bnV4zuMP2tBXzsGbPmkuo']"
1tX0d5OqKOCkif6yja3TpK,Lonestar Luchador,2023-07-28,18,spotify:album:1tX0d5OqKOCkif6yja3TpK,album,"['3BAgmPNIK5IJl7zMK1wvMA', '0k7Xl1pqI3tu8sSEjo5oEg', '7xsuKSqVVN2JzUIpZV0GeW']"
0GwFm5QbuwAyc7Ag20lzhL,Soon We'll Make It,2023-08-21,1,spotify:album:0GwFm5QbuwAyc7Ag20lzhL,single,['1LlKtmnluANdN9NzI1jsIp']
2SAtIfz2jFRAn36xCUT8xd,Flowers At Your Feet,2023-05-12,14,spotify:album:2SAtIfz2jFRAn36xCUT8xd,album,['0a0L1YLGhMT64hsSh9M9aM']
1jMAUsspY3NLUXvnSDxGd0,Na Na Na,2023-04-26,1,spotify:album:1jMAUsspY3NLUXvnSDxGd0,single,['4OVbrPbhvK46A1uXTU1u5F']
0zGLgwn8xSDwNrzc67tEkt,TMF,2023-03-15,1,spotify:album:0zGLgwn8xSDwNrzc67tEkt,single,['16AILHA3N2C3ngRuR2FdfH']
2qc0wysNJNJtKEqCKjJmxU,Old Dirt Roads,2023-08-10,2,spotify:album:2qc0wysNJNJtKEqCKjJmxU,single,['0FDlMMfT3tLEKM0QdEIHYu']
5hf83mN1IFFHq3JYTJZLeE,Waste My Time,2023-06-07,2,spotify:album:5hf83mN1IFFHq3JYTJZLeE,single,['6fn7JM8daBvCxpTkYyqtGY']
1LHu52Xd1vR1xBQ5VOwtpy,Nosebleeds,2023-05-12,2,spotify:album:1LHu52Xd1vR1xBQ5VOwtpy,single,['4rBmgPisz2KuN6czxDpIcu']
1gCpFjhvdR27Pgw5TljbFl,Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau,2023-01-02,2,spotify:album:1gCpFjhvdR27Pgw5TljbFl,single,['4APrfmUo8KRrjCVuyoKvwY']
6xFQACinH8dNlzhKaRCfua,Art House,2023-04-17,1,spotify:album:6xFQACinH8dNlzhKaRCfua,single,['7eKkW1zo5uzW8kUntiiBvz']
0xN8AKSa1FlAKuKe6BdD6A,Pound Town (and Tay Keith),2023-01-27,1,spotify:album:0xN8AKSa1FlAKuKe6BdD6A,single,"['3DbwFQlvLxRSi2uX8mf81A', '5xkFVS6IwwgHEAaRzXc9U3']"
7d2E2k2Sr1Lcw86XdIHNRd,BREAK IT IN A BAR,2022-12-09,1,spotify:album:7d2E2k2Sr1Lcw86XdIHNRd,single,['3WHWgx8Dh0IqQT1BMDTeE3']
6ZttUG5J6ohmAPaudE74Au,Menghargai Kata Rindu,2023-05-19,1,spotify:album:6ZttUG5J6ohmAPaudE74Au,single,['0sLoVTeBT6akDY7ecDxKYe']
6dn7V9vlP36cwozlMRPoPJ,Even If It Kills Me,2023-05-05,1,spotify:album:6dn7V9vlP36cwozlMRPoPJ,single,['21YCHE0ZFflbHVTsyrCpgh']
6OsiBdHNt2qPmSY06HYQYF,Good Vibrations,2023-08-23,1,spotify:album:6OsiBdHNt2qPmSY06HYQYF,single,['6XwbawUNwNcZ7OXtvMVyKK']
4UkjOqrpHBqN3n3WgqsR8f,hotline,2023-08-03,1,spotify:album:4UkjOqrpHBqN3n3WgqsR8f,single,['04PoYcw0Zcevr7MQC0kzUM']
7rlcKShyYfr0MEIVH3BeaA,The Party,2023-02-01,1,spotify:album:7rlcKShyYfr0MEIVH3BeaA,single,['34QizBjxVeMcA5HlZpKxxE']
0AjhGOAPLNOJtBm1HiVYLo,The Rebirth Of Marvin,2023-02-10,11,spotify:album:0AjhGOAPLNOJtBm1HiVYLo,album,['1eNO1DUCOtZgCzlwtjtb1t']
2CVwxKWCF92MeTLjmdJFXy,DECLAN RICE,2023-03-24,1,spotify:album:2CVwxKWCF92MeTLjmdJFXy,single,['3LOm0AZjpwVQebvkyanjDy']
6FzOZzp39ZFnLvVQBUY3jn,Quien Tengo Que Ser,2023-04-14,1,spotify:album:6FzOZzp39ZFnLvVQBUY3jn,single,['5l3g6Xp8KQE4prw9hk6rQ8']
34bZ5TOjUZJ3qfnCPiG49t,half of my heart,2023-06-30,1,spotify:album:34bZ5TOjUZJ3qfnCPiG49t,single,['6xx5onyQzBbqxee5Ogqouv']
2U7bhZNHzxwpRJQ9de7LmZ,only u,2023-03-31,4,spotify:album:2U7bhZNHzxwpRJQ9de7LmZ,single,['6EYGGkM2JDpX5CjHpGkiME']
0EQff5ZxaJGqXNJMZIADyt,Lights Out,2023-01-05,1,spotify:album:0EQff5ZxaJGqXNJMZIADyt,single,['7GwwoezwdbKvUaNgtg51pX']
4Z7upV3DSB9yslpIYDRNdm,Wana,2023-04-26,1,spotify:album:4Z7upV3DSB9yslpIYDRNdm,single,['3uHrAjYOHTFWu04dl0aYdo']
5SGHD9oHkRZ2zkYDcfGqq5,Beqadra,2023-01-18,1,spotify:album:5SGHD9oHkRZ2zkYDcfGqq5,single,['6YSVUxXGsQQD2cWSJhN8re']
7ceNaDNFy5LNlNrBkydo1C,If You Were Mine,2023-02-27,2,spotify:album:7ceNaDNFy5LNlNrBkydo1C,single,['6mskRz8EwbqCXm39vtGStC']
4P9CkSDRbEULCwwFNnneBC,multiverse,2022-11-11,1,spotify:album:4P9CkSDRbEULCwwFNnneBC,single,"['12bvlSCl69py9uRW9vMJyw', '1WSqNCME0xEyefXll8SWkE']"
6L1ekY8aBACrSliErW0bB3,Body Language,2023-05-17,1,spotify:album:6L1ekY8aBACrSliErW0bB3,single,['3uZWq09EA6TKOR3wqJGVMx']
4fAL4TmJZ3gnmfgYyM5vLC,22,2023-02-22,1,spotify:album:4fAL4TmJZ3gnmfgYyM5vLC,single,['1IMENE2OCzsrXuu62aW1mD']
2pjKfsWv052j1F5qQ1BJvq,Stay,2023-07-28,1,spotify:album:2pjKfsWv052j1F5qQ1BJvq,single,['0aMrhUHnOzfiPcMc2PGiaT']
6NlSEYD0tosjRfVAUqBSLb,Dream Song,2023-09-14,3,spotify:album:6NlSEYD0tosjRfVAUqBSLb,single,['2hEZUJYO26jhMzfw0ZzrCj']
1c6VYaOgWJtYX7emSWJNp8,road 2 neverland,2023-10-26,6,spotify:album:1c6VYaOgWJtYX7emSWJNp8,single,['6grKEGFYz5bqq0IQraQhsQ']
2qq3PW9es1FCLr2CFKgqJN,My Mistake,2023-02-24,1,spotify:album:2qq3PW9es1FCLr2CFKgqJN,single,['1GrQQZ7U31WfQPQbd3MHx9']
7ippU8a375W82GKPSTk0nM,Come Over And Love Me,2022-12-25,1,spotify:album:7ippU8a375W82GKPSTk0nM,single,['5iiqhuffUTPEOjAUDj19IW']
2KkYkgjuWAVaUTLB0RFeGP,Familiar,2023-05-05,1,spotify:album:2KkYkgjuWAVaUTLB0RFeGP,single,['3Z7dkUrTApDgi6npZfoHVv']
7pGwBisCaQygmhmC1UADsC,Love Language,2023-03-01,1,spotify:album:7pGwBisCaQygmhmC1UADsC,single,['2bTnGGWvuVQsMVyg31rmum']
1s7zUfyNtrsXXoKvRGrNV1,CEO of the friendship group,2022-10-14,1,spotify:album:1s7zUfyNtrsXXoKvRGrNV1,single,['5Dqzm9gLDtQhy9mUEck1cK']
47cphz8bSNm8xnXlgWrT7I,Sophie,2023-11-08,2,spotify:album:47cphz8bSNm8xnXlgWrT7I,single,['2yOJnAGg41NV4aech301xj']
6nklrGCdQRC5NUuYoM9DMP,Tinka,2023-05-30,1,spotify:album:6nklrGCdQRC5NUuYoM9DMP,single,['3ozYqVCLohfpXIhalkhM8D']
2vaTsjE2QylWhDHZs6nTuM,HAMMS IN A GLASS,2023-05-19,1,spotify:album:2vaTsjE2QylWhDHZs6nTuM,single,['1u5SWpU4mZSziEz2hdPSWQ']
1RyR1qhsIs8iMoHf61nAWZ,The CARR Show,2023-10-06,9,spotify:album:1RyR1qhsIs8iMoHf61nAWZ,album,['7ufjo5jO7vQfG6Zg0QzWEJ']
42pl1MIpxGddTozmgG0or1,Springtime Red Tulips,2023-08-04,1,spotify:album:42pl1MIpxGddTozmgG0or1,single,['2EtiCherSxAKu7mnbU8Poh']
6SYSK962vUBgT0SbFSBAhT,Sorrow,2023-04-19,1,spotify:album:6SYSK962vUBgT0SbFSBAhT,single,['53EOtWH1wUGCS1NHYiy5OJ']
1H5gH4CAQceNqKpVZeVdG0,For You I'll Wait,2023-03-24,1,spotify:album:1H5gH4CAQceNqKpVZeVdG0,single,['12dcW7121xWHkU7xCBvyUX']
1YY7YJ6m8z7SYv9UU9YQwp,Times It By Two,2023-03-31,1,spotify:album:1YY7YJ6m8z7SYv9UU9YQwp,single,['6tNKVWwIt2i6K7GoWIsycF']
5ZjT9pDdMBwGByS0DBRPZg,Same Streets But I Don't See You Around,2023-04-07,5,spotify:album:5ZjT9pDdMBwGByS0DBRPZg,single,['6FLqwgd1Ks0JvEmqpewIpv']
7n95zSWEhljBwhZnbteffk,Weird,2023-08-18,1,spotify:album:7n95zSWEhljBwhZnbteffk,single,['4F6hNOg84kZIkE5LvLYOsr']
5g8JB0xHVPlp25BmuIci5L,Stone Killer,2023-04-26,1,spotify:album:5g8JB0xHVPlp25BmuIci5L,single,['1HvnaxYOnYcLVvnOn2eb5e']
5BDJXhWGt1RwSY7MOEAshC,Anyway,2023-04-28,1,spotify:album:5BDJXhWGt1RwSY7MOEAshC,single,['6c2qQFq3xfxFJndX6wSe4f']
1G2wWDw7j1NQHDScKlvkAK,let me go*,2023-09-20,1,spotify:album:1G2wWDw7j1NQHDScKlvkAK,single,['7sfn5Z6ItzDkOF9cYzxWPZ']
4eZiuAVaQeHXTDAAfgASAw,Blue Voyage,2023-09-01,1,spotify:album:4eZiuAVaQeHXTDAAfgASAw,single,"['2KD9QZ3u2oLgdRKsKVSW4I', '5usIAzHxodIcGgsgnYT4E6']"
0kpW838mH6r1S09dKgNH72,No Substance Mixtape,2023-07-13,11,spotify:album:0kpW838mH6r1S09dKgNH72,album,['59QOcYlBSqJMi5rTHcwplJ']
3IkNZiLRC15x84CCPL4pIN,Spiritual Cramp,2023-11-03,10,spotify:album:3IkNZiLRC15x84CCPL4pIN,album,['6cpzd2aRLmkE06P4lFFMlj']
0bQ8W6aJPOW3CI6vlGZGTZ,time waits,2023-04-30,1,spotify:album:0bQ8W6aJPOW3CI6vlGZGTZ,single,['0aap0g0NB08EJrS6FMDrdB']
0xHIoMRaY6G1O4HRRNbQMG,Can't Fake What You Feel,2023-06-28,2,spotify:album:0xHIoMRaY6G1O4HRRNbQMG,single,"['70XiOMiwBAHHspwHrkxlJY', '6I3MElirhT5t6Kf7p0hGk9']"
1NZCWSVnjkbrWpCK8YgkbS,little miss misogyny,2023-11-03,1,spotify:album:1NZCWSVnjkbrWpCK8YgkbS,single,['5kVRPeQHKUoQ7ooGlewyXP']
0Gt4hzHCAFrLtZX1s9KoXx,As Days Go By,2022-10-07,1,spotify:album:0Gt4hzHCAFrLtZX1s9KoXx,single,['47FIkKjgZpNkMg1XcEqVdK']
4pWieE77CDQHT2UKff0WEy,Outside,2023-09-08,5,spotify:album:4pWieE77CDQHT2UKff0WEy,single,['41mwTkqJfMxPMbQmEdN2S2']
7A7pDwj28Ak57XiZeaUzPb,Advantage,2023-04-12,2,spotify:album:7A7pDwj28Ak57XiZeaUzPb,single,['4Mt0UzpAedYJYAvDMNjx2I']
4psyGw8pJ4Y4VQOQ8EN3qA,I Love You,2023-10-06,13,spotify:album:4psyGw8pJ4Y4VQOQ8EN3qA,album,"['3KrgUUwoRQ6OQp4IOmqnSF', '3LiQA7CeDBEpoWI0TNBJgv']"
6OGfppd0PoTML3hJVLRHQ7,BLOOD,2023-05-05,1,spotify:album:6OGfppd0PoTML3hJVLRHQ7,single,['5dtbsNKCK6Q9yZzdhZpaqW']
6hlsYGVG7023cYQrKottTH,Cheapshot,2023-07-19,1,spotify:album:6hlsYGVG7023cYQrKottTH,single,['0bDqmuVnpecyZQuXZ7i85s']
0gSptDCMS0E8RuYLGr7WML,styrofoam,2023-10-11,3,spotify:album:0gSptDCMS0E8RuYLGr7WML,single,['4N6xX91ZPlHR2YZ2RBOdPK']
4cXLQRQn0cOr7OQZMjvd7V,Apple Cake,2022-11-10,1,spotify:album:4cXLQRQn0cOr7OQZMjvd7V,single,"['1UIsVRTEON2C0CmFKGnmOw', '5VGSBJHxdNEpZcI8Kx09HH']"
0fC2Pfh9vQetDVO7phh1jM,from here on out,2023-04-21,9,spotify:album:0fC2Pfh9vQetDVO7phh1jM,album,['6bIM8yCfbkBSVS40TP5gCf']
3bG5fjCjRBLHq0b6p2oGBY,Raining Tomorrow,2023-08-08,2,spotify:album:3bG5fjCjRBLHq0b6p2oGBY,single,['4QlEFh3gBGqmboPVc7AwUp']
7kCRt2MTG9a9qPwm05orZR,Emerald Year,2023-11-09,6,spotify:album:7kCRt2MTG9a9qPwm05orZR,single,['392WuM1Yb4QRI0GG4epyn5']
0cIv8DfxokTzEUJAwlsyfP,Before We Crash,2023-01-04,6,spotify:album:0cIv8DfxokTzEUJAwlsyfP,single,['0xq4TZno4XwBzkbLnBAhlF']
3RsIqH2zBlSWAnehnZ8KwP,Flow State,2023-07-21,1,spotify:album:3RsIqH2zBlSWAnehnZ8KwP,single,['1a1XGqoicVjPifnA1fBtLE']
3QJg2RbY18wsOOvOVG0GPo,Westside,2023-05-19,1,spotify:album:3QJg2RbY18wsOOvOVG0GPo,single,['3KYwV2yzftyYsJCKocAhbM']
0vj8a0hKlqZ0zEq3K688Sf,Fever,2023-08-18,1,spotify:album:0vj8a0hKlqZ0zEq3K688Sf,single,"['4cxJUMXdHetYoijH951DRV', '16XmFAOjlZoorF7bbIa1Th']"
2yRCk1tEQEfsoacF0isC5w,Black Sheep,2023-09-01,1,spotify:album:2yRCk1tEQEfsoacF0isC5w,single,['0fubiYogCTeBykbgV7HGf6']
3MmtbPCisizJovsDUBQ1md,Lose You - A COLORS SHOW,2023-10-12,1,spotify:album:3MmtbPCisizJovsDUBQ1md,single,['0wWj7u5D7ksVZp8qVuCuz0']
6aziyhUkY3zHrW8ZVL9uds,Glowin 4 Me,2023-03-16,1,spotify:album:6aziyhUkY3zHrW8ZVL9uds,single,['56r1mYQ64egjnM0klZb2Cc']
0xmNvYo6N9kBq9gjm25QT2,Lemon Water,2023-10-20,1,spotify:album:0xmNvYo6N9kBq9gjm25QT2,single,"['5hGVJeSkWYpZgvXaDhbnE8', '0lMsSW9R8prEif6Q3aVnEH']"
10llpGOIEohzO6V2awCypr,Don Lemon,2023-05-26,1,spotify:album:10llpGOIEohzO6V2awCypr,single,['4UOv0GRUcowmMub8VH0pxP']
7gO2JqeshfVGbZ8U6jGoML,Muốn Bên Anh Thật Không,2022-09-29,1,spotify:album:7gO2JqeshfVGbZ8U6jGoML,single,['5n4HPFtb9AUMQMAw8asZu6']
64dobvOmbgwnGqsMidDYJ4,Gulabi,2023-06-27,1,spotify:album:64dobvOmbgwnGqsMidDYJ4,single,['2Zk1S1jMx7YNHnGQi07off']
7pvGWk5SR5IIMB1GaUL8Mc,911,2023-05-03,2,spotify:album:7pvGWk5SR5IIMB1GaUL8Mc,single,['7ig7r3UikvL9qJe7pQvCBn']
6M5xJWRZwxY6zbZSMqi7RV,choose u everytime,2023-02-23,1,spotify:album:6M5xJWRZwxY6zbZSMqi7RV,single,['2GtFIN8b3SolBC7mmCPAAA']
5owTlT3SEPJhBSbVGFW0bn,Colder in June,2023-06-14,1,spotify:album:5owTlT3SEPJhBSbVGFW0bn,single,['1S9GkDkct0BoKbeC25gF35']
6HPNCXxhRfj8tus7gw0dDI,Erotic Probiotic 2,2023-04-21,9,spotify:album:6HPNCXxhRfj8tus7gw0dDI,album,['7zNkqI6qRr0OJ4XO1Pw29g']
5y40MyatlF2aCaMsFTRJDE,rocketship,2023-02-10,1,spotify:album:5y40MyatlF2aCaMsFTRJDE,single,"['06kH3673gPPQE1y6I0Dx2N', '5kjFzBMHeoAx9xksFSwfUW']"
05wLs4epCt9e5RKsmDJ8Zo,Talk to Me,2023-06-30,1,spotify:album:05wLs4epCt9e5RKsmDJ8Zo,single,['6O6aPDrL58wZRzQ6Rqq9or']
53qFc9lbBsEXdSdMbcxQsc,Blak Britney,2023-05-04,1,spotify:album:53qFc9lbBsEXdSdMbcxQsc,single,['1ODboExevbfXfgKz7NPKxz']
3hr3L6NI0FyqQOYMzUoOue,Looking At Me,2023-03-24,1,spotify:album:3hr3L6NI0FyqQOYMzUoOue,single,['4530YXk5QycIMohu512pcC']
6JaQdJcEU4rzdq3NjWDo7N,Funny Black Lines,2023-08-23,1,spotify:album:6JaQdJcEU4rzdq3NjWDo7N,single,['0x1TEBrFldjKRcch1M7mjK']
7EKPZpguEOpNXn7R75Zumw,Falling Behind,2023-08-24,1,spotify:album:7EKPZpguEOpNXn7R75Zumw,single,['7dwVih1QdpLWuZ0OeslLcg']
2kYaOfiAbeYfYUBEaEBJXX,FROM YOUR EYES,2023-07-07,1,spotify:album:2kYaOfiAbeYfYUBEaEBJXX,single,['0gmx7cndNJbFM0DAO7fT0s']
5dQyKXUD3YhvsESDAUX4iZ,Conditions,2023-06-23,7,spotify:album:5dQyKXUD3YhvsESDAUX4iZ,album,['2uRyCr2a4iM7uEaz4oQE3p']
11kGKF5IyOqwrg9Dpp7NzL,From Uganda With Love,2023-02-17,7,spotify:album:11kGKF5IyOqwrg9Dpp7NzL,album,"['6YrLXeCHt4gjrGx6cLCd4b', '22kR1CajfNQ3ZmPcjKATyV']"
3yBIbaYNlFfrbEZVZEDdrY,bo card (things i need),2023-03-06,1,spotify:album:3yBIbaYNlFfrbEZVZEDdrY,single,['2f8rjDwhSy9IDL6sB6BEEE']
4fNncV3kbiDqfmJ6KBUR5d,A Bowl of Unripe Fruit,2023-06-21,1,spotify:album:4fNncV3kbiDqfmJ6KBUR5d,single,['5NwRuQu0Ed5wSjLeit3On0']
0a183xiCHiC1GQd8ou7WXO,ANIMAL,2023-11-24,8,spotify:album:0a183xiCHiC1GQd8ou7WXO,album,"['3pQ4aA7dkolyjUAMrVScgh', '5bppkTlu7F930pWlNn1b1g']"
7zAITOBN6eG4UBm4IapAik,"Chaleya (From ""Jawan"")",2023-08-14,1,spotify:album:7zAITOBN6eG4UBm4IapAik,single,"['4zCH9qm4R2DADamUHMCa6O', '4YRxDV8wJFPHPTeXepOstw', '19LIHDDSHBD5NyYHI3gpzB', '0m3D4grap8VFSzbJMqgNVk']"
5mZX4EMwEyohNmVfLTDtXn,"Satranga (From ""ANIMAL"")",2023-10-27,1,spotify:album:5mZX4EMwEyohNmVfLTDtXn,single,"['4YRxDV8wJFPHPTeXepOstw', '5o36rLQd78Zh8CaT8rn59d', '6k6TIai4KyKG1DeIMftSmJ']"
73vfz6Szer7i3GFIesix6l,Tu hai kahan,2023-10-16,1,spotify:album:73vfz6Szer7i3GFIesix6l,single,['2cjQTf2J5yCaNY8qHpW855']
4mrXgKhegKi7Ol4pdN4z3Q,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-12,1,spotify:album:4mrXgKhegKi7Ol4pdN4z3Q,compilation,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '00sCATpEvwH48ays7PlQFU', '0lMa3YTHqQnDDTBaxAV7LK', '5Uvn1P3OFu268QovsUAnDu', '2fMqTqiTxUDlmcOEPaQSsx']"
2IP7pUCOazIHCAbK9eJNcu,"Leke Prabhu Ka Naam (From ""Tiger 3"")",2023-10-23,1,spotify:album:2IP7pUCOazIHCAbK9eJNcu,single,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '3tPQOjkxO3mrYrrgkTeXgH', '2fMqTqiTxUDlmcOEPaQSsx']"
0a183xiCHiC1GQd8ou7WXO,ANIMAL,2023-11-24,8,spotify:album:0a183xiCHiC1GQd8ou7WXO,album,"['5gZhfbckaWo89OzDSk3gdT', '56SjZARoEvag3RoKWIb16j']"
1wt2WZBZZ9GhM0AC61l7SS,Heeriye (feat. Arijit Singh),2023-07-25,1,spotify:album:1wt2WZBZZ9GhM0AC61l7SS,single,"['74OaRjmyh0XyRZsQQQ5l7c', '4YRxDV8wJFPHPTeXepOstw', '3NHwwyb1coYa5cLyI72xSk']"
2jsxdl0v2q8wswcMfj93YQ,"Ruaan (From ""Tiger 3"")",2023-11-06,1,spotify:album:2jsxdl0v2q8wswcMfj93YQ,single,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '3GdSQUH1BRtl9UrrtuwJlP']"
1Vkdf3mTQV4RakJBz0HbgT,"Hua Main (From ""ANIMAL"")",2023-10-11,1,spotify:album:1Vkdf3mTQV4RakJBz0HbgT,single,"['3qpyErDI4i90q5EGgSRmNK', '4cAERazLlAzVGA10ORWaUP', '1wRPtKGflJrBx9BmLsSwlU']"
7zvmmYySo3FPuwEiKv7xSF,NEW LIFE,2023-10-18,12,spotify:album:7zvmmYySo3FPuwEiKv7xSF,album,['5NHm4TU5Twz7owibYxJfFU']
7khRLZe8P6XcUoRgOa3nnf,Malang Sajna,2022-12-19,1,spotify:album:7khRLZe8P6XcUoRgOa3nnf,single,"['6WOdPJmexxFINcKMkP2jMG', '1E6arsXf5Fgsnv9YpSzjpE', '0m3D4grap8VFSzbJMqgNVk', '1SyKki7JI1AZNKwgNMkn25']"
4fiPkVR8M247hQBOYLkwBq,Mahiye Jinna Sohna,2023-06-22,1,spotify:album:4fiPkVR8M247hQBOYLkwBq,single,['2GoeZ0qOTt6kjsWW4eA6LS']
0kZKLq2WZQWvXvbxvK6YoC,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",2023-03-17,1,spotify:album:0kZKLq2WZQWvXvbxvK6YoC,single,"['5wJ1H6ud777odtZl5gG507', '15UQcr22jcc6DJjy3sLv3J']"
2oBdxfXQn21DfBWfu8krYT,Sarkaare,2023-09-26,1,spotify:album:2oBdxfXQn21DfBWfu8krYT,single,['5NHm4TU5Twz7owibYxJfFU']
4GEXGGOjUBuSHR4KgaSngh,"Tere Vaaste (From ""Zara Hatke Zara Bachke"") - Single",2023-05-22,1,spotify:album:4GEXGGOjUBuSHR4KgaSngh,single,"['1mBydYMVBECdDmMfE2sEUO', '4gzrZDyL5gYiROkv27pYKx', '6WixbETKEXH0xBf0OB9kRB', '38IHJBGBuaYXHEkIQd4DtF', '2fMqTqiTxUDlmcOEPaQSsx']"
7kLMXeP8ewLuQWcwA41qPg,Hum Toh Deewane,2023-09-14,1,spotify:album:7kLMXeP8ewLuQWcwA41qPg,single,"['4yxICw7joYAxRI2sTRldLB', '6RF8hEdlUKoLPQOHmBbHiM', '0AS5y6FY1c4JRl0oWAYu2y']"
7BE0KM7dc0f4MX6Kc6kCuN,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-06-28,1,spotify:album:7BE0KM7dc0f4MX6Kc6kCuN,compilation,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '0oOet2f43PA68X5RxKobEy', '2fMqTqiTxUDlmcOEPaQSsx']"
5uAi4ZZc7zRdd6PsKNcJXO,"Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")",2023-02-01,1,spotify:album:5uAi4ZZc7zRdd6PsKNcJXO,single,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '2fMqTqiTxUDlmcOEPaQSsx', '3tPQOjkxO3mrYrrgkTeXgH']"
2ooWY7xriwwyj23dAI32C2,Pathaan,2022-12-22,4,spotify:album:2ooWY7xriwwyj23dAI32C2,single,"['6Mv8GjQa7LKUGCAqa9qqdb', '4YRxDV8wJFPHPTeXepOstw', '3FgHkfb3IqG4WKuVe1xCXM', '6CXEwIaXYfVJ84biCxqc9k', '4xd7mLI7urqrxELaXhAvzw', '0m3D4grap8VFSzbJMqgNVk']"
1skD49xUwXnHLMrlEKTo6j,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"") - Single",2023-05-16,1,spotify:album:1skD49xUwXnHLMrlEKTo6j,single,"['1mBydYMVBECdDmMfE2sEUO', '4YRxDV8wJFPHPTeXepOstw', '7uw9rkZ9mxuSBuURy86ERR']"
7Co0Nyse7oM3Us1KCulBpn,Chale Jaana Phir (Humko Tere Bina),2023-04-06,1,spotify:album:7Co0Nyse7oM3Us1KCulBpn,single,"['6KozIqto3bkoQp4lksicOA', '5wTLUHTynSSD53c7S9XEdr', '52XgeWw24o4klNdfwvB0Vx']"
55ZzRnrvRvc54SfrETBFcp,Farq hai,2020-11-26,1,spotify:album:55ZzRnrvRvc54SfrETBFcp,single,['3xZ9z6k4Suc2O8cAiwMt7h']
3WLJmMZUeDOuERFAk1Mxs6,Jawan,2023-09-05,7,spotify:album:3WLJmMZUeDOuERFAk1Mxs6,album,"['4zCH9qm4R2DADamUHMCa6O', '6CXEwIaXYfVJ84biCxqc9k', '19LIHDDSHBD5NyYHI3gpzB', '0m3D4grap8VFSzbJMqgNVk']"
20zQZcEhMLsDUn1LhPCEFY,"Tumhe Kitna Pyaar Karte (From ""Bawaal"")",2023-07-07,1,spotify:album:20zQZcEhMLsDUn1LhPCEFY,single,"['09UmIX92EUH9hAK4bxvHx6', '4YRxDV8wJFPHPTeXepOstw', '4cAERazLlAzVGA10ORWaUP']"
1cttjZoENYipDCPgISthpY,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",2023-02-10,1,spotify:album:1cttjZoENYipDCPgISthpY,single,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '2fMqTqiTxUDlmcOEPaQSsx', '3hbwOFtgWSNfeRzF2o7Y65']"
54ubCIO3voLnU7ZmJhxqBd,Zihaal e Miskin,2023-05-25,1,spotify:album:54ubCIO3voLnU7ZmJhxqBd,single,"['2zvJLk0gTH7r7A5Q6X5Bq8', '5wJ1H6ud777odtZl5gG507', '0oOet2f43PA68X5RxKobEy']"
76spwPLkGkvPtADGCTkNeT,Kya Loge Tum,2023-05-15,1,spotify:album:76spwPLkGkvPtADGCTkNeT,single,"['56SjZARoEvag3RoKWIb16j', '5gZhfbckaWo89OzDSk3gdT']"
7q4DcFIuSUzOoQs3QMvwNe,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",2023-07-18,1,spotify:album:7q4DcFIuSUzOoQs3QMvwNe,compilation,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '0oOet2f43PA68X5RxKobEy', '6WixbETKEXH0xBf0OB9kRB', '38IHJBGBuaYXHEkIQd4DtF', '2fMqTqiTxUDlmcOEPaQSsx']"
7kXEDaT5yy8IUT7Fmqs1i2,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",2023-03-04,1,spotify:album:7kXEDaT5yy8IUT7Fmqs1i2,single,"['1wRPtKGflJrBx9BmLsSwlU', '4YRxDV8wJFPHPTeXepOstw', '2fMqTqiTxUDlmcOEPaQSsx']"
4A6JkFOHnUTSlZamQXCD58,Lo Aayi Barsaat,2023-07-18,1,spotify:album:4A6JkFOHnUTSlZamQXCD58,single,['2GoeZ0qOTt6kjsWW4eA6LS']
